x_mm,y_mm,z_mm
4.000178337097167969e+01,9.900000000000000000e+01,9.250000000000000000e+01
3.900173878669738770e+01,9.900000000000000000e+01,9.400000000000000000e+01
3.900173878669738770e+01,9.900000000000000000e+01,9.500000000000000000e+01
3.900173878669738770e+01,9.900000000000000000e+01,9.600000000000000000e+01
3.900173878669738770e+01,9.900000000000000000e+01,9.700000000000000000e+01
4.000178337097167969e+01,9.900000000000000000e+01,9.750000000000000000e+01
4.000178337097167969e+01,9.850000000000000000e+01,9.800000000000000000e+01
4.000178337097167969e+01,9.850000000000000000e+01,9.900000000000000000e+01
4.000178337097167969e+01,9.850000000000000000e+01,1.000000000000000000e+02
4.000178337097167969e+01,9.950000000000000000e+01,9.300000000000000000e+01
4.000178337097167969e+01,9.950000000000000000e+01,9.400000000000000000e+01
4.000178337097167969e+01,9.950000000000000000e+01,9.500000000000000000e+01
4.000178337097167969e+01,9.950000000000000000e+01,9.600000000000000000e+01
4.000178337097167969e+01,9.950000000000000000e+01,9.700000000000000000e+01
4.100182795524597168e+01,8.300000000000000000e+01,1.030000000000000000e+02
4.200187253952026367e+01,8.300000000000000000e+01,1.025000000000000000e+02
4.200187253952026367e+01,8.250000000000000000e+01,1.030000000000000000e+02
4.200187253952026367e+01,8.300000000000000000e+01,1.035000000000000000e+02
4.100182795524597168e+01,8.400000000000000000e+01,1.020000000000000000e+02
4.200187253952026367e+01,8.400000000000000000e+01,1.015000000000000000e+02
4.200187253952026367e+01,8.350000000000000000e+01,1.020000000000000000e+02
4.100182795524597168e+01,8.400000000000000000e+01,1.030000000000000000e+02
4.200187253952026367e+01,8.400000000000000000e+01,1.035000000000000000e+02
4.100182795524597168e+01,8.500000000000000000e+01,1.010000000000000000e+02
4.200187253952026367e+01,8.500000000000000000e+01,1.005000000000000000e+02
4.200187253952026367e+01,8.450000000000000000e+01,1.010000000000000000e+02
4.100182795524597168e+01,8.500000000000000000e+01,1.020000000000000000e+02
4.100182795524597168e+01,8.500000000000000000e+01,1.030000000000000000e+02
4.200187253952026367e+01,8.500000000000000000e+01,1.035000000000000000e+02
4.100182795524597168e+01,8.600000000000000000e+01,9.900000000000000000e+01
4.200187253952026367e+01,8.600000000000000000e+01,9.850000000000000000e+01
4.200187253952026367e+01,8.550000000000000000e+01,9.900000000000000000e+01
4.200187253952026367e+01,8.550000000000000000e+01,1.000000000000000000e+02
4.100182795524597168e+01,8.600000000000000000e+01,1.000000000000000000e+02
4.100182795524597168e+01,8.600000000000000000e+01,1.010000000000000000e+02
4.100182795524597168e+01,8.600000000000000000e+01,1.020000000000000000e+02
4.100182795524597168e+01,8.600000000000000000e+01,1.030000000000000000e+02
4.200187253952026367e+01,8.600000000000000000e+01,1.035000000000000000e+02
4.100182795524597168e+01,8.700000000000000000e+01,7.200000000000000000e+01
4.200187253952026367e+01,8.700000000000000000e+01,7.150000000000000000e+01
4.200187253952026367e+01,8.650000000000000000e+01,7.200000000000000000e+01
4.200187253952026367e+01,8.650000000000000000e+01,7.300000000000000000e+01
4.100182795524597168e+01,8.700000000000000000e+01,7.300000000000000000e+01
4.200187253952026367e+01,8.650000000000000000e+01,7.400000000000000000e+01
4.100182795524597168e+01,8.700000000000000000e+01,7.400000000000000000e+01
4.200187253952026367e+01,8.650000000000000000e+01,7.500000000000000000e+01
4.100182795524597168e+01,8.700000000000000000e+01,7.500000000000000000e+01
4.200187253952026367e+01,8.650000000000000000e+01,7.600000000000000000e+01
4.100182795524597168e+01,8.700000000000000000e+01,7.600000000000000000e+01
4.200187253952026367e+01,8.650000000000000000e+01,7.700000000000000000e+01
4.100182795524597168e+01,8.700000000000000000e+01,7.700000000000000000e+01
4.200187253952026367e+01,8.650000000000000000e+01,7.800000000000000000e+01
4.100182795524597168e+01,8.700000000000000000e+01,7.800000000000000000e+01
4.200187253952026367e+01,8.700000000000000000e+01,7.850000000000000000e+01
4.100182795524597168e+01,8.700000000000000000e+01,9.900000000000000000e+01
4.200187253952026367e+01,8.700000000000000000e+01,9.850000000000000000e+01
4.100182795524597168e+01,8.700000000000000000e+01,1.000000000000000000e+02
4.100182795524597168e+01,8.700000000000000000e+01,1.010000000000000000e+02
4.100182795524597168e+01,8.700000000000000000e+01,1.020000000000000000e+02
4.200187253952026367e+01,8.700000000000000000e+01,1.025000000000000000e+02
4.200187253952026367e+01,8.650000000000000000e+01,1.030000000000000000e+02
4.100182795524597168e+01,8.800000000000000000e+01,7.100000000000000000e+01
4.200187253952026367e+01,8.800000000000000000e+01,7.050000000000000000e+01
4.200187253952026367e+01,8.750000000000000000e+01,7.100000000000000000e+01
4.100182795524597168e+01,8.800000000000000000e+01,7.200000000000000000e+01
4.100182795524597168e+01,8.800000000000000000e+01,7.300000000000000000e+01
4.100182795524597168e+01,8.800000000000000000e+01,7.400000000000000000e+01
4.100182795524597168e+01,8.800000000000000000e+01,7.500000000000000000e+01
4.100182795524597168e+01,8.800000000000000000e+01,7.600000000000000000e+01
4.100182795524597168e+01,8.800000000000000000e+01,7.700000000000000000e+01
4.100182795524597168e+01,8.800000000000000000e+01,7.800000000000000000e+01
4.200187253952026367e+01,8.750000000000000000e+01,7.900000000000000000e+01
4.100182795524597168e+01,8.800000000000000000e+01,7.900000000000000000e+01
4.200187253952026367e+01,8.800000000000000000e+01,7.950000000000000000e+01
4.100182795524597168e+01,8.800000000000000000e+01,9.800000000000000000e+01
4.200187253952026367e+01,8.800000000000000000e+01,9.750000000000000000e+01
4.200187253952026367e+01,8.750000000000000000e+01,9.800000000000000000e+01
4.100182795524597168e+01,8.800000000000000000e+01,9.900000000000000000e+01
4.100182795524597168e+01,8.800000000000000000e+01,1.000000000000000000e+02
4.100182795524597168e+01,8.800000000000000000e+01,1.010000000000000000e+02
4.100182795524597168e+01,8.800000000000000000e+01,1.020000000000000000e+02
4.200187253952026367e+01,8.800000000000000000e+01,1.025000000000000000e+02
4.100182795524597168e+01,8.900000000000000000e+01,7.000000000000000000e+01
4.200187253952026367e+01,8.900000000000000000e+01,6.950000000000000000e+01
4.200187253952026367e+01,8.850000000000000000e+01,7.000000000000000000e+01
4.100182795524597168e+01,8.900000000000000000e+01,7.100000000000000000e+01
4.100182795524597168e+01,8.900000000000000000e+01,7.200000000000000000e+01
4.100182795524597168e+01,8.900000000000000000e+01,7.300000000000000000e+01
4.100182795524597168e+01,8.900000000000000000e+01,7.400000000000000000e+01
4.100182795524597168e+01,8.900000000000000000e+01,7.500000000000000000e+01
4.100182795524597168e+01,8.900000000000000000e+01,7.600000000000000000e+01
4.100182795524597168e+01,8.900000000000000000e+01,7.700000000000000000e+01
4.100182795524597168e+01,8.900000000000000000e+01,7.800000000000000000e+01
4.100182795524597168e+01,8.900000000000000000e+01,7.900000000000000000e+01
4.200187253952026367e+01,8.850000000000000000e+01,8.000000000000000000e+01
4.100182795524597168e+01,8.900000000000000000e+01,8.000000000000000000e+01
4.200187253952026367e+01,8.900000000000000000e+01,8.050000000000000000e+01
4.100182795524597168e+01,8.900000000000000000e+01,9.800000000000000000e+01
4.200187253952026367e+01,8.900000000000000000e+01,9.750000000000000000e+01
4.100182795524597168e+01,8.900000000000000000e+01,9.900000000000000000e+01
4.100182795524597168e+01,8.900000000000000000e+01,1.000000000000000000e+02
4.100182795524597168e+01,8.900000000000000000e+01,1.010000000000000000e+02
4.100182795524597168e+01,8.900000000000000000e+01,1.020000000000000000e+02
4.200187253952026367e+01,8.900000000000000000e+01,1.025000000000000000e+02
4.200187253952026367e+01,8.950000000000000000e+01,7.000000000000000000e+01
4.100182795524597168e+01,9.000000000000000000e+01,7.100000000000000000e+01
4.200187253952026367e+01,9.000000000000000000e+01,7.050000000000000000e+01
4.100182795524597168e+01,9.000000000000000000e+01,7.200000000000000000e+01
4.100182795524597168e+01,9.000000000000000000e+01,7.300000000000000000e+01
4.100182795524597168e+01,9.000000000000000000e+01,7.400000000000000000e+01
4.100182795524597168e+01,9.000000000000000000e+01,7.500000000000000000e+01
4.100182795524597168e+01,9.000000000000000000e+01,7.600000000000000000e+01
4.100182795524597168e+01,9.000000000000000000e+01,7.700000000000000000e+01
4.100182795524597168e+01,9.000000000000000000e+01,7.800000000000000000e+01
4.100182795524597168e+01,9.000000000000000000e+01,7.900000000000000000e+01
4.100182795524597168e+01,9.000000000000000000e+01,8.000000000000000000e+01
4.200187253952026367e+01,9.000000000000000000e+01,8.050000000000000000e+01
4.100182795524597168e+01,9.000000000000000000e+01,9.700000000000000000e+01
4.200187253952026367e+01,9.000000000000000000e+01,9.650000000000000000e+01
4.200187253952026367e+01,8.950000000000000000e+01,9.700000000000000000e+01
4.100182795524597168e+01,9.000000000000000000e+01,9.800000000000000000e+01
4.100182795524597168e+01,9.000000000000000000e+01,9.900000000000000000e+01
4.100182795524597168e+01,9.000000000000000000e+01,1.000000000000000000e+02
4.100182795524597168e+01,9.000000000000000000e+01,1.010000000000000000e+02
4.100182795524597168e+01,9.000000000000000000e+01,1.020000000000000000e+02
4.200187253952026367e+01,9.000000000000000000e+01,1.025000000000000000e+02
4.100182795524597168e+01,9.100000000000000000e+01,7.100000000000000000e+01
4.200187253952026367e+01,9.100000000000000000e+01,7.050000000000000000e+01
4.100182795524597168e+01,9.100000000000000000e+01,7.200000000000000000e+01
4.100182795524597168e+01,9.100000000000000000e+01,7.300000000000000000e+01
4.100182795524597168e+01,9.100000000000000000e+01,7.400000000000000000e+01
4.100182795524597168e+01,9.100000000000000000e+01,7.500000000000000000e+01
4.100182795524597168e+01,9.100000000000000000e+01,7.600000000000000000e+01
4.100182795524597168e+01,9.100000000000000000e+01,7.700000000000000000e+01
4.100182795524597168e+01,9.100000000000000000e+01,7.800000000000000000e+01
4.100182795524597168e+01,9.100000000000000000e+01,7.900000000000000000e+01
4.100182795524597168e+01,9.100000000000000000e+01,8.000000000000000000e+01
4.200187253952026367e+01,9.050000000000000000e+01,8.100000000000000000e+01
4.100182795524597168e+01,9.100000000000000000e+01,8.100000000000000000e+01
4.200187253952026367e+01,9.100000000000000000e+01,8.150000000000000000e+01
4.100182795524597168e+01,9.100000000000000000e+01,9.600000000000000000e+01
4.200187253952026367e+01,9.100000000000000000e+01,9.550000000000000000e+01
4.200187253952026367e+01,9.050000000000000000e+01,9.600000000000000000e+01
4.100182795524597168e+01,9.100000000000000000e+01,9.700000000000000000e+01
4.100182795524597168e+01,9.100000000000000000e+01,9.800000000000000000e+01
4.100182795524597168e+01,9.100000000000000000e+01,9.900000000000000000e+01
4.100182795524597168e+01,9.100000000000000000e+01,1.000000000000000000e+02
4.100182795524597168e+01,9.100000000000000000e+01,1.010000000000000000e+02
4.100182795524597168e+01,9.100000000000000000e+01,1.020000000000000000e+02
4.200187253952026367e+01,9.050000000000000000e+01,1.030000000000000000e+02
4.100182795524597168e+01,9.100000000000000000e+01,1.030000000000000000e+02
4.200187253952026367e+01,9.100000000000000000e+01,1.035000000000000000e+02
4.200187253952026367e+01,9.150000000000000000e+01,7.100000000000000000e+01
4.200187253952026367e+01,9.150000000000000000e+01,7.200000000000000000e+01
4.200187253952026367e+01,9.150000000000000000e+01,7.300000000000000000e+01
4.200187253952026367e+01,9.150000000000000000e+01,7.400000000000000000e+01
4.200187253952026367e+01,9.150000000000000000e+01,7.500000000000000000e+01
4.200187253952026367e+01,9.150000000000000000e+01,7.600000000000000000e+01
4.200187253952026367e+01,9.150000000000000000e+01,7.700000000000000000e+01
4.100182795524597168e+01,9.200000000000000000e+01,7.800000000000000000e+01
4.200187253952026367e+01,9.200000000000000000e+01,7.750000000000000000e+01
4.100182795524597168e+01,9.200000000000000000e+01,7.900000000000000000e+01
4.100182795524597168e+01,9.200000000000000000e+01,8.000000000000000000e+01
4.200187253952026367e+01,9.200000000000000000e+01,8.050000000000000000e+01
4.200187253952026367e+01,9.150000000000000000e+01,8.100000000000000000e+01
4.200187253952026367e+01,9.200000000000000000e+01,9.450000000000000000e+01
4.200187253952026367e+01,9.150000000000000000e+01,9.500000000000000000e+01
4.100182795524597168e+01,9.200000000000000000e+01,1.010000000000000000e+02
4.100182795524597168e+01,9.200000000000000000e+01,1.020000000000000000e+02
4.100182795524597168e+01,9.200000000000000000e+01,1.030000000000000000e+02
4.200187253952026367e+01,9.200000000000000000e+01,1.035000000000000000e+02
4.200187253952026367e+01,9.250000000000000000e+01,7.800000000000000000e+01
4.200187253952026367e+01,9.250000000000000000e+01,7.900000000000000000e+01
4.200187253952026367e+01,9.250000000000000000e+01,8.000000000000000000e+01
4.100182795524597168e+01,9.300000000000000000e+01,9.400000000000000000e+01
4.200187253952026367e+01,9.300000000000000000e+01,9.450000000000000000e+01
4.100182795524597168e+01,9.300000000000000000e+01,1.020000000000000000e+02
4.100182795524597168e+01,9.300000000000000000e+01,1.030000000000000000e+02
4.200187253952026367e+01,9.300000000000000000e+01,1.035000000000000000e+02
4.100182795524597168e+01,9.400000000000000000e+01,9.300000000000000000e+01
4.200187253952026367e+01,9.400000000000000000e+01,9.350000000000000000e+01
4.200187253952026367e+01,9.350000000000000000e+01,9.400000000000000000e+01
4.100182795524597168e+01,9.400000000000000000e+01,1.030000000000000000e+02
4.200187253952026367e+01,9.400000000000000000e+01,1.035000000000000000e+02
4.200187253952026367e+01,9.500000000000000000e+01,9.250000000000000000e+01
4.200187253952026367e+01,9.450000000000000000e+01,9.300000000000000000e+01
4.100182795524597168e+01,9.500000000000000000e+01,1.030000000000000000e+02
4.200187253952026367e+01,9.500000000000000000e+01,1.035000000000000000e+02
4.100182795524597168e+01,9.600000000000000000e+01,9.200000000000000000e+01
4.200187253952026367e+01,9.600000000000000000e+01,9.250000000000000000e+01
4.100182795524597168e+01,9.600000000000000000e+01,1.030000000000000000e+02
4.200187253952026367e+01,9.600000000000000000e+01,1.035000000000000000e+02
4.200187253952026367e+01,9.700000000000000000e+01,9.150000000000000000e+01
4.200187253952026367e+01,9.650000000000000000e+01,9.200000000000000000e+01
4.200187253952026367e+01,9.650000000000000000e+01,1.030000000000000000e+02
4.200187253952026367e+01,9.700000000000000000e+01,1.025000000000000000e+02
4.200187253952026367e+01,9.800000000000000000e+01,9.150000000000000000e+01
4.100182795524597168e+01,9.800000000000000000e+01,1.010000000000000000e+02
4.100182795524597168e+01,9.800000000000000000e+01,1.020000000000000000e+02
4.200187253952026367e+01,9.800000000000000000e+01,1.025000000000000000e+02
4.100182795524597168e+01,9.900000000000000000e+01,9.200000000000000000e+01
4.200187253952026367e+01,9.900000000000000000e+01,9.150000000000000000e+01
4.100182795524597168e+01,9.900000000000000000e+01,9.800000000000000000e+01
4.100182795524597168e+01,9.900000000000000000e+01,9.900000000000000000e+01
4.100182795524597168e+01,9.900000000000000000e+01,1.000000000000000000e+02
4.100182795524597168e+01,9.900000000000000000e+01,1.010000000000000000e+02
